Question,Answer,Summary,Alternative Prompt 1 (English),Alternative Prompt 2 (Bahasa Indonesia),Expected Result
"Which courses have no enrolled students but still have a session scheduled? Show id_mk, judul, jumlah_sesi.","SELECT mk.id_mk, mk.judul, COUNT(s.id_sesi) AS jumlah_sesi
  FROM MataKuliah mk
  JOIN Sesi s ON mk.id_mk = s.id_mk
  WHERE NOT EXISTS (
  SELECT 1 FROM EnrolmenKelas e
  JOIN Sesi s2 ON e.id_sesi = s2.id_sesi
  WHERE s2.id_mk = mk.id_mk
  )
  GROUP BY mk.id_mk, mk.judul;","This SQL query identifies courses that have scheduled sessions but no enrolled students by analyzing the 'MataKuliah' (Courses), 'Sesi' (Sessions), and 'EnrolmenKelas' (Class Enrollments) tables. It counts the number of sessions for each course and uses a NOT EXISTS subquery to filter out courses that have any enrollments. The output helps academic administrators identify under-subscribed courses that may need marketing attention or reconsideration. Key operations include a table JOIN, COUNT aggregation, and a NOT EXISTS subquery to detect courses with zero enrollments. The query can be modified to: 1) include semester filters to analyze enrollment trends over time, 2) add instructor information to assess teaching assignments, or 3) compare with previous offerings to identify declining interest. It helps answer questions like 'Which courses are scheduled but have no students?' and 'How should we adjust our course offerings based on demand?'","Ich couRSeS HaEzz O UdEnTs bUtsTIlL Have sEsiOns? ShOw Id_m,123 juDuL, ISEs_halMUj","MATkUL manA yANg pUnya isEs TpI123 Ga dA maHaSisWA yANG DAFTaR? kOlo: Id_mk,x JUDUL,x JumLah_SESI.","['id_mk', 'judul', 'jumlah_sesi']"
"Which books have been borrowed more than 5 times and are still available in the library? Show id_buku, judul, total_peminjaman, salinan_tersedia.","SELECT b.id_buku, b.judul, COUNT(p.id_peminjaman) AS total_peminjaman, b.salinan_tersedia
  FROM BukuPerpustakaan b
  JOIN PeminjamanBuku p ON b.id_buku = p.id_buku
  GROUP BY b.id_buku, b.judul, b.salinan_tersedia
  HAVING COUNT(p.id_peminjaman) > 5 AND b.salinan_tersedia > 0;","This SQL query identifies popular library books that are both frequently borrowed and currently available by analyzing the 'BukuPerpustakaan' (Library Books) and 'PeminjamanBuku' (Book Loans) tables. It counts the number of loans for each book and filters for books with more than 5 loans that still have available copies. The output helps librarians identify high-demand books that may need additional copies while ensuring they're currently accessible to patrons. Key operations include a table JOIN, COUNT aggregation, and HAVING with multiple conditions to filter for both popularity and availability. The query can be modified to: 1) include date ranges to analyze seasonal popularity trends, 2) add book categories to identify popular genres, or 3) calculate loan-to-copy ratios to assess collection adequacy. It helps answer questions like 'Which popular books should we acquire more copies of?' and 'How well does our collection meet patron demand?'","WhIC BOokSWere DErrOB Mor 5NaHt tIMEsaND123 lLITs hAVEcOpeS? SHwx ,uUB_di jUDul, ToTa_pEMiNjMa, sALInAN_tERSedia.x","Uku aPa aJAzz YnGUDAhx dIpnJAM LeBIH aRizz XtaImaSitERsEDia? :MOlOk Id_bUKu, JudUL,zz tTaL_pEmiNjMa, .AIeSReT_NaniLa","['id_buku', 'judul', 'total_peminjaman', 'salinan_tersedia']"
"Find the top 5 lecturers based on total number of roles (pengajar sesi, pembimbing mahasiswa, penulis publikasi). If there is a tie, show any of the valid top 5 lecturers. Show id_dosen, nama, total_peran.","SELECT d.id_dosen, d.nama,
  (SELECT COUNT(*) FROM Sesi WHERE id_pengajar = d.id_dosen) +
  (SELECT COUNT(*) FROM Mahasiswa WHERE id_pembimbing = d.id_dosen) +
  (SELECT COUNT(*) FROM PenulisPublikasi WHERE id_dosen = d.id_dosen) AS total_peran
  FROM Dosen d
  ORDER BY total_peran DESC
  LIMIT 5;","This SQL query identifies the top 5 most actively engaged faculty members by calculating their total contributions across teaching, advising, and research. It combines three separate counts from the 'Sesi' (Teaching Sessions), 'Mahasiswa' (Student Advising), and 'PenulisPublikasi' (Research Publications) tables to create a comprehensive engagement score for each faculty member. The output helps academic administrators recognize faculty with the broadest institutional contributions and can inform workload distribution decisions. Key operations include three correlated subqueries for counting different roles, arithmetic summation of these counts, and ORDER BY with LIMIT to highlight the most engaged faculty. The query can be modified to: 1) weight different roles differently in the total score, 2) filter by time periods to analyze recent engagement, or 3) normalize by years of service for fair comparison. It helps answer questions like 'Which faculty members are most actively contributing across all areas?' and 'How should we balance teaching, advising, and research expectations?'","eraOHW eh TOp 5 leTURerS WIth H tSOM roLES (tEacHNg, supRVIsIN, PbLiSHINg) SHOw iD_osN, NAa toTaL_PERaN.","doEn TeRAKTiF dalAm hal123 ,RAjaGN BIbing, dANPukasi sIPa aja? kolom:ID_DoseN,AmA,zz tot_PERAN.","['id_dosen', 'nama', 'total_peran']"
"Which student has the widest academic engagement (total sessions attended, research projects joined, and clubs participated)? If there is a tie, show any of the tying student. Show id_mahasiswa, nama, total_sesi, total_proyek, total_klub.","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT k.id_sesi) AS total_sesi,
  COUNT(DISTINCT pp.id_proyek) AS total_proyek,
  COUNT(DISTINCT kk.id_klub) AS total_klub
FROM Mahasiswa m
LEFT JOIN CatatanKehadiran k ON k.id_mahasiswa = m.id_mahasiswa
LEFT JOIN PartisipasiPenelitian pp ON pp.id_mahasiswa = m.id_mahasiswa
LEFT JOIN KeanggotaanKlub kk ON kk.id_mahasiswa = m.id_mahasiswa
GROUP BY m.id_mahasiswa, m.nama
ORDER BY (COUNT(DISTINCT k.id_sesi) + COUNT(DISTINCT pp.id_proyek) + COUNT(DISTINCT kk.id_klub)) DESC
LIMIT 1;
","This SQL query identifies the most actively involved student by calculating and summing their distinct participation across three dimensions: session attendance, research project participation, and club memberships. It uses the 'Mahasiswa' table as the base and performs LEFT JOINs with 'CatatanKehadiran', 'PartisipasiPenelitian', and 'KeanggotaanKlub' to ensure students with no activity are still included. The query groups results by student ID and name, counts distinct entries in each joined table, and ranks students by the total of those counts in descending order, returning only the top result. This output helps surface the most engaged student, potentially useful for awards, scholarship considerations, or engagement analysis. Analysts could modify this query to return a top-N list by increasing the LIMIT, filter by academic year or department using WHERE clauses, or break down engagement types further by time or category. It can support questions like 'Who are the most engaged students in extracurricular and academic activities?' or 'How does student engagement correlate with academic performance or retention?","tndutScIHW iS MOs acTIvEoVeRALL (sESsioNS, rEsEaRh, cLUBS)? sHW iD_AAsIsWa, NAma,x toTl_SeSi, TOTAL_pROyEk, tOaL_kluB.","MaHassw123 MaA YaNG palInGAkIf seCArA123 AKAEMik? kOlom:123 Id_MAHaSiSwA, NAMa,x TTAL_sesI, toTalpROYEk, tOtal_KlUb.zz","['id_mahasiswa', 'nama', 'total_sesi', 'total_proyek', 'total_klub']"
"Show me the top 5 courses (MataKuliah) with the highest average student participation score? If there is a tie, show any of the valid top 5 courses. Show id_mk, judul, avg_partisipasi.","SELECT mk.id_mk, mk.judul, AVG(e.nilai_partisipasi) AS avg_partisipasi
  FROM MataKuliah mk
  JOIN Sesi s ON s.id_mk = mk.id_mk
  JOIN EnrolmenKelas e ON e.id_sesi = s.id_sesi
  GROUP BY mk.id_mk, mk.judul
  ORDER BY avg_partisipasi DESC
  LIMIT 5;","This SQL query identifies the top 5 courses with the highest average participation scores by joining the 'MataKuliah' (courses), 'Sesi' (sessions), and 'EnrolmenKelas' (enrollments) tables. It calculates the average participation score ('nilai_partisipasi') for each course, groups the results by course ID and title, and orders them in descending order of average participation. The query is useful for assessing student engagement across different courses. Key modifications could include: (1) adding a filter for specific academic periods by joining with a 'Semester' table, (2) comparing participation scores across different departments by including a department join, or (3) calculating additional metrics like minimum/maximum participation scores alongside the average. This query could help answer questions like: Which courses have the most engaged students? How does participation vary across different subject areas? What are the participation trends for specific student groups?",WHicH courSS haD eHT beSt eGaRevA OITApiItRp SORE? sHOWx iD_mk jUDULx AvG_Paripai.,"MAtKUl manax NAY uNa NILAix PaTISIPasI tertiNGGi SECarAx ?aTa-tAR TaMPiLKan IDK, jUd,123 AvgpArTIpASI.","['id_mk', 'judul', 'avg_partisipasi']"
"Find lecturers who teach in different faculties than the one they are assigned to. Show id_dosen, nama, assigned_fakultas, taught_fakultas.","SELECT d.id_dosen, d.nama, f1.nama AS assigned_fakultas, f2.nama AS taught_fakultas
  FROM Dosen d
  JOIN MataKuliah mk ON mk.id_pengajar = d.id_dosen
  JOIN Fakultas f1 ON d.id_fakultas = f1.id_fakultas
  JOIN Fakultas f2 ON mk.id_fakultas = f2.id_fakultas
  WHERE f1.id_fakultas <> f2.id_fakultas;","This query identifies faculty members who teach courses outside their assigned department by joining the Dosen (faculty), MataKuliah (courses), and Fakultas (departments) tables. The key operation involves comparing each faculty member's home department (f1) with the department offering their taught courses (f2) through a self-join on the Fakultas table. The WHERE clause filters for mismatches between these department assignments. The output lists faculty IDs, names, their assigned department, and teaching department, which helps administrators monitor cross-departmental teaching assignments. The query could be extended to: 1) count the number of cross-department courses per faculty, 2) filter by semester to analyze trends over time, or 3) include course levels to identify patterns in interdisciplinary teaching. This analysis could answer questions about resource allocation, faculty workload distribution, and interdisciplinary collaboration opportunities.","HcIHW SrEruCel HcET n tEREFFid FaCultiE tHnthe ONe123 ThEy BEontO HW ,NeSo_DI NAMA AsSigNEd_faKlTaS, TaUgHTFAKUtAs.","DsEN ANA JA YanGngajaR di FAKUltas beRbeDADArizz teMPaT :mOLOK?YNlasA D_DosEN, amAx ,SAtLkAF_DeNGsSA .sAtLuKAF_thGuat","['id_dosen', 'nama', 'assigned_fakultas', 'taught_fakultas']"
"Which lecturers have taught the same course in at least 3 different semesters? Show id_dosen, nama, id_mk, judul, total_semester.","SELECT d.id_dosen, d.nama, mk.id_mk, mk.judul, COUNT(DISTINCT s.semester) AS total_semester
  FROM Dosen d
  JOIN Sesi s ON s.id_pengajar = d.id_dosen
  JOIN MataKuliah mk ON mk.id_mk = s.id_mk
  GROUP BY d.id_dosen, d.nama, mk.id_mk, mk.judul
  HAVING COUNT(DISTINCT s.semester) >= 3;","This query identifies professors who have taught the same course for at least 3 different semesters by joining the Dosen (professors), Sesi (sessions), and MataKuliah (courses) tables. It counts distinct semesters per professor-course combination using GROUP BY and filters for those with ≥3 semesters via HAVING. The output shows professor IDs, names, course IDs, titles, and semester counts, helping identify experienced instructors for specific courses. The query could be modified to: 1) include semester years to analyze teaching continuity over time, 2) add average class size by joining enrollment data, or 3) filter for specific departments. It answers questions about teaching consistency, instructor expertise distribution, and long-term course staffing patterns.","hCIhW leCturers123 TAUGhT he sMEx COURsE In 3+SeMEStErS? Wohs Id_DosENx NAma, iD_mkjDuL, toTaL_sEMEsTeR.","NeSOd mANa YaNgnGAjR mATKUl YANG SaMAx di 3 NakLIPMAT?ebReBReTsEmES iD_dOSN, NamA, I_mk,123 ,uDuJ eTSeMs_laToT","['id_dosen', 'nama', 'id_mk', 'judul', 'total_semester']"
"List students who were absent more than 5 times across all sessions. Show id_mahasiswa, nama, total_absen.","SELECT m.id_mahasiswa, m.nama, COUNT(*) AS total_absen
  FROM Mahasiswa m
  JOIN CatatanKehadiran k ON m.id_mahasiswa = k.id_mahasiswa
  WHERE k.status = 'Tidak Hadir'
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(*) > 5;","This query identifies students with excessive absences by joining the Mahasiswa (students) and CatatanKehadiran (attendance records) tables. It counts absences per student (WHERE status = 'Tidak Hadir'), groups by student ID and name, and filters for those with more than 5 absences (HAVING COUNT(*) > 5). The output shows student IDs, names, and total absences, helping academic advisors identify at-risk students. The query could be modified to: 1) analyze absences by course by joining with enrollment data, 2) include date ranges to focus on recent attendance patterns, or 3) calculate absence rates relative to total class sessions. It answers questions about student engagement, early warning indicators, and attendance patterns across different student groups.","whICh TudeNS ErEx TnesA MorE ThA ?SeMIt ShOw ,AsISAHaM_DI NaMA, ttal_aBsEN.","MAhaSiSWa123 MaNA123 yAG123 Es ebI dAIx 5x ?IAk oOm:iD_aHASSWA, nam, TOtaL_asEn.","['id_mahasiswa', 'nama', 'total_absen']"
"Identify research projects involving students from at least 3 different departments (jurusan). Show id_proyek, judul, total_jurusan.","SELECT p.id_proyek, p.judul, COUNT(DISTINCT m.id_jurusan) AS total_jurusan
  FROM ProyekPenelitian p
  JOIN PartisipasiPenelitian pp ON pp.id_proyek = p.id_proyek
  JOIN Mahasiswa m ON m.id_mahasiswa = pp.id_mahasiswa
  GROUP BY p.id_proyek, p.judul
  HAVING COUNT(DISTINCT m.id_jurusan) >= 3;","This query identifies research projects with participation from students across at least 3 different departments by joining the ProyekPenelitian (research projects), PartisipasiPenelitian (research participation), and Mahasiswa (students) tables. It counts distinct departments per project (COUNT(DISTINCT m.id_jurusan)) and filters for projects with ≥3 participating departments (HAVING clause). The output shows project IDs, titles, and department counts, highlighting interdisciplinary research collaborations. The query could be modified to: 1) include department names to identify which disciplines collaborate most, 2) filter by project duration or status to analyze active collaborations, or 3) add student counts to measure participation levels. It helps answer questions about interdisciplinary research patterns, department collaboration trends, and the diversity of student involvement in research projects.","WHIch reErch PrOecTs NOlVeDzz sTuDEnTs mOrf 3 dpaRtMenT? Show id_PROYe123 JUDul, ToTal_juRUsan.","PROyEK PenELtiAn ManA GnAY dIikUTi mAaSa dAri MINIMA123 3 JUrUSAn? koLom: ID_pRoyEk,x jUDL, tOTAl_jurusAN.","['id_proyek', 'judul', 'total_jurusan']"
"Show the top 5 clubs with the most diverse membership in terms of student majors (Include 1 if there are no more than 1). In case of a tie, return any valid set of top 5 results. Display id_klub, nama, and the number of distinct departments as total_jurusan.","SELECT k.id_klub, k.nama, COUNT(DISTINCT m.id_jurusan) AS total_jurusan
  FROM OrganisasiKlub k
  JOIN KeanggotaanKlub kk ON kk.id_klub = k.id_klub
  JOIN Mahasiswa m ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY k.id_klub, k.nama
  ORDER BY total_jurusan DESC
  LIMIT 5;","This query identifies the top 5 most diverse student clubs based on department representation by joining the OrganisasiKlub (clubs), KeanggotaanKlub (memberships), and Mahasiswa (students) tables. It counts distinct departments per club (COUNT(DISTINCT m.id_jurusan)), groups by club ID and name, and orders results by department diversity in descending order. The output shows club IDs, names, and department counts, highlighting clubs with the broadest academic representation. The query could be modified to: 1) include department names to identify which disciplines participate most, 2) filter by club type or size to analyze diversity patterns, or 3) add member counts to assess participation levels. It helps answer questions about student engagement across departments, club diversity trends, and opportunities for interdisciplinary student interactions.","whICh lc HAvE HE mosT TIRaV fx STnedUts fROM TNEREfId MAjOrS eDlCNI( 1 fi theEArE no MORE tAN 1).?JsT OHs me the oP 5. ix waNtzz tO sEe id_KluB tHE luB Name ,)aMAN( DnA HOWzz YnaM diFFERenT DpaRENTS tHEr123 membERS COe123 FRmzz OTaL_JUruSAn).","KlUB-Klubx aNam Aa YnGzz AnAtOgGNA paliNgzz MAGAreb dARi juRusAN berBEdazz Kalu CmaN sAT JuRUsan jUg GaPAPA)? tMPiLkAN 5 tErAtAs yA. Ku mazz taHiL ID_KLuB,123 NAmA ,)aMan(Aynbuk DAN NaSUrUJhALMu YaNg bERBedax (ToTal_JrUsaN) Da PAa aGgotAnYA.","['id_klub', 'nama', 'total_jurusan']"
"List the top 3 most borrowed books along with how many copies are still available. If there is a tie, show any of the valid top 3 books.  Show id_buku, judul, total_peminjaman, salinan_tersedia.","SELECT b.id_buku, b.judul, COUNT(p.id_peminjaman) AS total_peminjaman, b.salinan_tersedia
  FROM BukuPerpustakaan b
  JOIN PeminjamanBuku p ON p.id_buku = b.id_buku
  GROUP BY b.id_buku, b.judul, b.salinan_tersedia
  ORDER BY total_peminjaman DESC
  LIMIT 3;","This query identifies the top 3 most borrowed books from the library by joining the BukuPerpustakaan (books) and PeminjamanBuku (book loans) tables. It counts the number of loans per book (COUNT(p.id_peminjaman)), groups by book ID, title, and available copies, and orders results by loan count in descending order. The output shows book IDs, titles, total loans, and available copies, helping library staff identify popular materials. The query could be modified to: 1) filter by date range to analyze recent borrowing trends, 2) include book categories to identify popular genres, or 3) compare loan counts to available copies to assess demand versus supply. It helps answer questions about collection usage patterns, popular reading materials, and potential acquisition needs.","wHAT ARe 3eHt moST bOrrOwED BOOksAn hOW Ynam CopIES re WoHs?TfEl ,uKub_dI UDul, TOtAL_PEMNjaaN, saLINAn_tEsEIA.","apa ajA 3 BukU123 YAGx gNilAP SERiN DIPiNJam dAn BeRpA NnILAs tErIsA OLoM:id_BUU, JudUL,zz ToTaL_pEmIjMN, SalinAN_TeRSEdi.","['id_buku', 'judul', 'total_peminjaman', 'salinan_tersedia']"
"Which students have both top 10% GPA and have participated in at least one publication via their supervising lecturer? Show id_mahasiswa, nama, IPK, total_publikasi_pembimbing.","SELECT m.id_mahasiswa, m.nama, MAX(n.IPK) AS IPK,
  COUNT(DISTINCT pp.id_publikasi) AS total_publikasi_pembimbing
  FROM Mahasiswa m
  JOIN Nilai n ON n.id_mahasiswa = m.id_mahasiswa
  JOIN Dosen d ON d.id_dosen = m.id_pembimbing
  JOIN PenulisPublikasi pp ON pp.id_dosen = d.id_dosen
  WHERE n.IPK > (SELECT percentile_cont(0.9) WITHIN GROUP (ORDER BY IPK) FROM Nilai)
  GROUP BY m.id_mahasiswa, m.nama;","This query identifies top-performing students (top 10% by GPA) and their advisors' publication records by joining Mahasiswa (students), Nilai (grades), Dosen (advisors), and PenulisPublikasi (publication authors) tables. It calculates each student's maximum GPA (MAX(n.IPK)) and counts their advisor's distinct publications (COUNT(DISTINCT pp.id_publikasi)), filtering for students in the 90th percentile GPA using a subquery with percentile_cont. The output includes student IDs, names, GPAs, and their advisors' publication counts, useful for analyzing relationships between student performance and advisor research activity. The query could be modified to: 1) include department filters to analyze discipline-specific patterns, 2) add student publication counts to assess direct research involvement, or 3) analyze publication quality metrics. It helps answer questions about advisor-student performance correlations, research mentorship effectiveness, and high-achieving student characteristics.","whICh stUDnTSHAVE ToP gp 10% dNA ThEIR adiSORzz PublIHd sOMEtHinG sHOW ID_MasIsW, Nma,ipk,123 TOTL_PUBlikaSiPEmBimbING.zz","ApaiS mAhasISWazz ipk-nYax maSUK top 1% dA123 PEBMbIngNYa peRnh pUblikASI? kOlOM: id_MAHASISWa, nAMa, IPK, tOTal_pubLIkaSI_pEmBImbig.","['id_mahasiswa', 'nama', 'ipk', 'total_publikasi_pembimbing']"
"List faculties that have more than one department, at least five active lecturers, and more than three research projects. Show id_fakultas, nama, total_jurusan, total_dosen, total_proyek.","SELECT f.id_fakultas, f.nama,
  COUNT(DISTINCT j.id_jurusan) AS total_jurusan,
  COUNT(DISTINCT d.id_dosen) AS total_dosen,
  COUNT(DISTINCT p.id_proyek) AS total_proyek
  FROM Fakultas f
  LEFT JOIN Jurusan j ON j.id_fakultas = f.id_fakultas
  LEFT JOIN Dosen d ON d.id_fakultas = f.id_fakultas
  LEFT JOIN ProyekPenelitian p ON p.id_fakultas = f.id_fakultas
  GROUP BY f.id_fakultas, f.nama
  HAVING COUNT(DISTINCT j.id_jurusan) > 1 AND COUNT(DISTINCT d.id_dosen) >= 5 AND COUNT(DISTINCT p.id_proyek) > 3;","This query identifies faculties that meet specific thresholds for departments, faculty members, and research projects by joining the Fakultas (faculties), Jurusan (departments), Dosen (faculty members), and ProyekPenelitian (research projects) tables using LEFT JOINs. It counts distinct departments, faculty members, and research projects per faculty, then applies HAVING filters for faculties with more than 1 department, at least 5 faculty members, and more than 3 research projects. The output includes faculty IDs, names, and counts of departments, faculty, and projects, helping identify well-established faculties with substantial research activity. The query could be modified to: 1) include average project funding amounts, 2) filter by faculty establishment date to analyze newer vs older faculties, or 3) add student enrollment metrics. It helps answer questions about faculty resource allocation, research productivity benchmarks, and institutional development patterns.","sIL fACULTiES WitH > depaRTmeNt,zz 5+zz leCtUrER, and >3 proJC.123 sHO ,SaTlUKAfdi NAMa, TotaL_JuruSN, toTAL_oSeN, ToTal_proyeK.","NaMtluKaF YNGx PuNyA >1 jURSaN, NESoD+5 AkTIf,123 NAD >3 Pyek? KLOM: i_fakUlTas nAmA, ,nAsuUj_LATT tOTAl_Sen, .KeYRp_LT","['id_fakultas', 'nama', 'total_jurusan', 'total_dosen', 'total_proyek']"
"Which students have taken exams, participated in research projects, and are active members in clubs? Show id_mahasiswa, nama, total_ujian, total_proyek, total_klub.","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT h.id_ujian) AS total_ujian,
  COUNT(DISTINCT pp.id_proyek) AS total_proyek,
  COUNT(DISTINCT kk.id_klub) AS total_klub
  FROM Mahasiswa m
  LEFT JOIN HasilUjian h ON m.id_mahasiswa = h.id_mahasiswa
  LEFT JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  LEFT JOIN KeanggotaanKlub kk ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT h.id_ujian) > 0 AND COUNT(DISTINCT pp.id_proyek) > 0 AND COUNT(DISTINCT kk.id_klub) > 0;","This query identifies well-rounded students who are active in academics, research, and extracurriculars by joining the Mahasiswa (students) table with HasilUjian (exam results), PartisipasiPenelitian (research participation), and KeanggotaanKlub (club membership) tables using LEFT JOINs. It counts each student's distinct exam attempts, research projects, and club memberships, then filters for students with at least one record in each category (HAVING conditions). The output shows student IDs, names, and their counts of exams, projects, and clubs, highlighting students balancing multiple aspects of university life. The query could be modified to: 1) include academic performance metrics from exam results, 2) filter by specific club types or research areas, or 3) add demographic filters. It helps answer questions about student engagement patterns, the relationship between extracurriculars and academics, and identifying potential student leaders.","StEDuTShCIHw TOOk123 ExAm,x Idzz rESERCH,aJOineD lS? ShOW ,aM,aWSISham_Di TOl_UJiA, tTaL_prOyEK ttaL_kLuB.","AMASishaM gNay NaIJU ukI rISET,123 DANzz AktIFx dizz kb? KolOM: ID_MaHasSwA, NAma, ToTal_UJIan, ToAl_proyk, TOtAL_KlU.","['id_mahasiswa', 'nama', 'total_ujian', 'total_proyek', 'total_klub']"
"Identify faculties where the head (id_kepala) has never taught a course. Show id_fakultas, nama, id_kepala, nama_kepala.","SELECT f.id_fakultas, f.nama, f.id_kepala, d.nama AS nama_kepala
  FROM Fakultas f
  JOIN Dosen d ON f.id_kepala = d.id_dosen
  WHERE NOT EXISTS (
  SELECT 1 FROM MataKuliah mk WHERE mk.id_pengajar = f.id_kepala
  );","This query identifies faculty heads who are not currently teaching any courses by joining the Fakultas (faculties) and Dosen (professors) tables, and using a NOT EXISTS subquery to check the MataKuliah (courses) table. It returns faculty IDs, names, head IDs, and head names for cases where the faculty head doesn't appear as a course instructor. The output helps monitor faculty leadership workload and teaching commitments. The query could be modified to: 1) include the duration of their head appointment to analyze patterns over time, 2) check for research activity instead of teaching, or 3) compare with previous teaching loads. It helps answer questions about faculty leadership priorities, workload distribution, and the balance between administrative and teaching duties.","whiCH setluCf evaH a hEAd o t’nsEOd tEacH? ShOw Id_FAKLAs, NAma, ,ALpEK_I NAMAkEPAla.123","fakLTa MANa yAGzz keaLAzz FAkuLTsNyA GpeRNAh NAjA kOLoM: ID_FAKltAS123 ,aMAn i_KealA,zz Nama_kEpALAzz","['id_fakultas', 'nama', 'id_kepala', 'nama_kepala']"
"Which courses have been taught by more than one lecturer in different semesters? Show id_mk, judul, total_pengajar.","SELECT mk.id_mk, mk.judul, COUNT(DISTINCT s.id_pengajar) AS total_pengajar
  FROM MataKuliah mk
  JOIN Sesi s ON mk.id_mk = s.id_mk
  GROUP BY mk.id_mk, mk.judul
  HAVING COUNT(DISTINCT s.id_pengajar) > 1;","This query identifies courses that have been taught by multiple instructors by joining the MataKuliah (courses) and Sesi (sessions) tables. It counts distinct instructors per course (COUNT(DISTINCT s.id_pengajar)) and filters for courses with more than one instructor (HAVING clause). The output shows course IDs, titles, and instructor counts, highlighting courses with shared teaching responsibilities. The query could be modified to: 1) include semester information to analyze teaching patterns over time, 2) add department filters to examine discipline-specific practices, or 3) calculate the average number of instructors per course type. It helps answer questions about teaching collaboration, course staffing strategies, and instructor workload distribution across different subjects.","hCIhw SeSuoc ARe tAugT BY123 dIffeRNtlECTureRs TNeeFIdNi SEmEsTErs?x SHw I_Mk,123 JuDl, .rjaGNeP_lAoT","utam naM GNAy daJAR leh adebrEBNsOD dix SemeSTr bERBeDA?123 :moLOk id_MK jUDuL,tOtAL_PNJA","['id_mk', 'judul', 'total_pengajar']"
"List students who received the highest exam score in their respective exams. Show id_ujian, id_mahasiswa, nama, nilai_diperoleh.","SELECT h.id_ujian, h.id_mahasiswa, m.nama, h.nilai_diperoleh
  FROM HasilUjian h
  JOIN Mahasiswa m ON m.id_mahasiswa = h.id_mahasiswa
  WHERE h.nilai_diperoleh = (
  SELECT MAX(h2.nilai_diperoleh)
  FROM HasilUjian h2
  WHERE h2.id_ujian = h.id_ujian
  );","This query identifies the top-performing student(s) for each exam by joining the HasilUjian (exam results) and Mahasiswa (students) tables. It uses a correlated subquery to find the maximum score for each exam (MAX(h2.nilai_diperoleh)) and matches students who achieved that score. The output shows exam IDs, student IDs, names, and their scores, highlighting academic excellence. The query could be modified to: 1) include course information to analyze top performers by subject, 2) add date filters to examine performance trends over time, or 3) identify consistent top performers across multiple exams. It helps answer questions about academic achievement patterns, student excellence recognition, and potential benchmarking for exam difficulty.","whO gO The hIGhEtsCORe iN123 hcAE exAM? sHOW Id_uJIAN, ,siSahaM_DI AMa,niLaI_IPERoLEh.zz","Siapa AJA MAHaSisA dengANzz NILAI TEtINgGi DI sePx ujIAN? kolOm Id_UJiAN, D_MaHsiSWA,naa,zz NilaiDIpErLH.x","['id_ujian', 'id_mahasiswa', 'nama', 'nilai_diperoleh']"
"Which books have never been borrowed but belong to a category that has other book that has been borrowed at least three times? Show id_buku, judul, kategori.","SELECT b.id_buku, b.judul, b.kategori
  FROM BukuPerpustakaan b
  WHERE NOT EXISTS (
  SELECT 1 FROM PeminjamanBuku p WHERE p.id_buku = b.id_buku
  )
  AND EXISTS (
  SELECT 1 FROM BukuPerpustakaan b2
  JOIN PeminjamanBuku p2 ON p2.id_buku = b2.id_buku
  WHERE b2.kategori = b.kategori
  GROUP BY b2.kategori
  HAVING COUNT(*) > 3
  );","This query identifies books that have never been borrowed (NOT EXISTS) but belong to categories where other books have been borrowed multiple times (>3 loans). It examines the BukuPerpustakaan (books) and PeminjamanBuku (loans) tables, using two subqueries: one to find unborrowed books and another to verify active categories. The output shows book IDs, titles, and categories, helping librarians identify potentially unpopular books in otherwise popular categories. The query could be modified to: 1) include acquisition dates to analyze new vs old unborrowed books, 2) add popularity thresholds for comparison, or 3) filter by specific time periods. It helps answer questions about collection utilization, category popularity discrepancies, and potential weeding candidates.","whIcH Books wEre nevEr borROwe BUt123 are IN a CATEgoRy hAT OtHErSx ORrOw oFTn?x WOhS id_BukU, jUDuL, KATEgORI.123","AnaMkub YanGBElm pERNah DipiNJAm ipaT ERmaSuK kATGorIPOpulEr oLOm: id_bUku, jUdUL,kteGoRi.","['id_buku', 'judul', 'kategori']"
