Question,Answer,Summary,Alternative Prompt 1 (English),Alternative Prompt 2 (Bahasa Indonesia),Expected Result
"List students who have received grades (nilai_akhir) for all courses they have attended. Show id_mahasiswa, nama, and jumlah_mk.","SELECT m.id_mahasiswa, m.nama, COUNT(DISTINCT n.id_mk) AS jumlah_mk
  FROM Mahasiswa m
  JOIN Nilai n ON m.id_mahasiswa = n.id_mahasiswa
  JOIN EnrolmenKelas e ON m.id_mahasiswa = e.id_mahasiswa
  JOIN Sesi s ON e.id_sesi = s.id_sesi
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT n.id_mk) = (
  SELECT COUNT(DISTINCT s2.id_mk)
  FROM EnrolmenKelas e2
  JOIN Sesi s2 ON s2.id_sesi = e2.id_sesi
  WHERE e2.id_mahasiswa = m.id_mahasiswa
  );","This SQL query identifies students who have completed all enrolled courses by comparing their course enrollment records with their grade records. It joins the 'Mahasiswa' (Students), 'Nilai' (Grades), 'EnrolmenKelas' (Class Enrollment), and 'Sesi' (Sessions) tables to match enrolled courses with completed courses (those with grades). The HAVING clause uses a correlated subquery to verify that the count of courses with grades equals the count of enrolled courses. The output helps academic advisors track student progress and completion rates. Key operations include multiple JOINs, COUNT(DISTINCT) to avoid duplicate counting, and a correlated subquery for precise matching. The query can be modified to: 1) filter by semester to analyze completion trends, 2) include grade thresholds to identify students passing all courses, or 3) add program requirements to track degree progress. It helps answer questions like 'Which students have completed all their enrolled courses?' and 'What percentage of students complete all enrolled courses each semester?'","List students who got a grade for every course they attended. Show id_mahasiswa, nama, and jumlah_mk.","Siapa aja mahasiswa yang dapet nilai akhir untuk semua matkul yang dia ambil? Kolom: id_mahasiswa, nama, jumlah_mk.","['id_mahasiswa', 'nama', 'jumlah_mk']"
"Which students have participated in both research and received a grade above 85 in any course? Show id_mahasiswa, nama, total_proyek, nilai_tertinggi.","SELECT m.id_mahasiswa, m.nama, COUNT(DISTINCT pp.id_proyek) AS total_proyek, MAX(n.nilai_akhir) AS nilai_tertinggi
  FROM Mahasiswa m
  JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  JOIN Nilai n ON m.id_mahasiswa = n.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING MAX(n.nilai_akhir) > 85;","This SQL query identifies high-achieving students who are also actively involved in research projects by analyzing both academic performance and research participation. It joins the 'Mahasiswa' (Students), 'PartisipasiPenelitian' (Research Participation), and 'Nilai' (Grades) tables to count each student's research projects while also tracking their highest course grade. The HAVING clause filters for students with at least one course grade above 85, highlighting academically strong researchers. The output helps identify well-rounded students excelling in both coursework and research. Key operations include multiple JOINs, COUNT(DISTINCT) for research projects, MAX() for highest grade, and HAVING for grade filtering. The query can be modified to: 1) include specific course categories to analyze performance by subject area, 2) add time periods to track performance trends, or 3) calculate average grades rather than maximum for broader performance assessment. It helps answer questions like 'Which research-active students also excel academically?' and 'How does research participation correlate with academic performance?'","Which students both did research and got a grade above 85? Show id_mahasiswa, nama, total_proyek, nilai_tertinggi.","Siapa mahasiswa yang ikut riset dan juga dapet nilai di atas 85? Tampilkan id_mahasiswa, nama, total_proyek, nilai_tertinggi.","['id_mahasiswa', 'nama', 'total_proyek', 'nilai_tertinggi']"
"Find all lecturers who have both guided students and taught sessions in more than one semester. Show id_dosen, nama, total_mahasiswa, jumlah_semester.","SELECT d.id_dosen, d.nama,
  COUNT(DISTINCT m.id_mahasiswa) AS total_mahasiswa,
  COUNT(DISTINCT s.semester) AS jumlah_semester
  FROM Dosen d
  JOIN Mahasiswa m ON m.id_pembimbing = d.id_dosen
  JOIN Sesi s ON s.id_pengajar = d.id_dosen
  GROUP BY d.id_dosen, d.nama
  HAVING COUNT(DISTINCT s.semester) > 1;","This SQL query identifies faculty members who have both advised students and taught courses across multiple semesters. It joins the 'Dosen' (Faculty), 'Mahasiswa' (Students), and 'Sesi' (Sessions) tables to count the number of students advised and semesters taught by each faculty member. The HAVING clause filters for faculty who have taught in more than one semester, highlighting those with sustained teaching and advising commitments. The output helps academic administrators assess faculty workload distribution and continuity in student mentoring. Key operations include multiple JOINs, COUNT(DISTINCT) for accurate counting, and HAVING for semester filtering. The query can be modified to: 1) include specific time periods to analyze recent activity, 2) add course level information to assess teaching distribution, or 3) calculate student-to-semester ratios to evaluate advising intensity. It helps answer questions like 'Which faculty maintain consistent teaching and advising roles?' and 'How should teaching and advising responsibilities be balanced?'","Find lecturers who supervise students and teach in multiple semesters. Show id_dosen, nama, total_mahasiswa, jumlah_semester.","Dosen mana aja yang ngebimbing mahasiswa dan juga ngajar di lebih dari 1 semester? Tampilkan id_dosen, nama, total_mahasiswa, jumlah_semester.","['id_dosen', 'nama', 'total_mahasiswa', 'jumlah_semester']"
"Show all facilities in the descending order of the number of faculties sharing it. Show id_fasilitas, nama_fasilitas, total_fakultas.","SELECT f.id_fasilitas, f.nama AS nama_fasilitas, COUNT(DISTINCT ff.id_fakultas) AS total_fakultas
  FROM Fasilitas f
  JOIN FasilitasFakultas ff ON f.id_fasilitas = ff.id_fasilitas
  GROUP BY f.id_fasilitas, f.nama
  ORDER BY total_fakultas DESC;","This SQL query analyzes facility utilization across faculties by counting how many faculties share each facility. It joins the 'Fasilitas' (Facilities) and 'FasilitasFakultas' (Faculty Facilities) tables to determine the cross-faculty usage of each facility. The output ranks facilities by their shared usage, helping administrators understand resource allocation and identify opportunities for improved facility management. Key operations include a table JOIN, COUNT(DISTINCT) to accurately count unique faculty associations, and ORDER BY to rank facilities by their shared usage. The query can be modified to: 1) include facility types to analyze sharing patterns by category, 2) add capacity metrics to assess utilization rates, or 3) filter by active semesters to understand seasonal usage. It helps answer questions like 'Which facilities are most widely shared?' and 'How can we optimize shared facility scheduling?'","Which facility is shared by the most faculties? Show id_fasilitas, nama_fasilitas, and total_fakultas.","Fasilitas mana yang dipake paling banyak fakultas? Tampilkan id_fasilitas, nama_fasilitas, total_fakultas.","['id_fasilitas', 'nama_fasilitas', 'total_fakultas']"
"Identify students who have never missed a single class session in their enrollment history. Show id_mahasiswa, nama, total_sesi_dihadiri.","SELECT m.id_mahasiswa, m.nama, COUNT(*) AS total_sesi_dihadiri
  FROM Mahasiswa m
  JOIN CatatanKehadiran k ON k.id_mahasiswa = m.id_mahasiswa
  WHERE k.status = 'Hadir'
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(*) = (
  SELECT COUNT(*) FROM CatatanKehadiran k2 WHERE k2.id_mahasiswa = m.id_mahasiswa
  );","This SQL query identifies students with perfect attendance records by comparing their total attended sessions with their total registered sessions. It joins the 'Mahasiswa' (Students) and 'CatatanKehadiran' (Attendance Records) tables, filtering for 'Hadir' (Present) status. The HAVING clause uses a correlated subquery to verify that the count of attended sessions equals the count of all registered sessions for each student. The output helps recognize students with exemplary attendance and can be used to assess overall class participation rates. Key operations include a table JOIN, COUNT aggregation, and a correlated subquery for precise attendance verification. The query can be modified to: 1) include specific time periods to analyze attendance trends, 2) add course information to identify classes with high perfect attendance rates, or 3) calculate attendance percentages for students who missed only a few sessions. It helps answer questions like 'Which students have perfect attendance records?' and 'How can we improve overall class attendance?'","Which students never missed any class? I want id_mahasiswa, nama, total_sesi_dihadiri.","Siapa mahasiswa yang ga pernah bolos sekalipun? Kolom: id_mahasiswa, nama, total_sesi_dihadiri.","['id_mahasiswa', 'nama', 'total_sesi_dihadiri']"
"List all clubs whose members have an average GPA (IPK) above 3.5. Show id_klub, nama_klub, avg_ipk.","SELECT k.id_klub, k.nama AS nama_klub, AVG(n.IPK) AS avg_ipk
  FROM KeanggotaanKlub kk
  JOIN OrganisasiKlub k ON kk.id_klub = k.id_klub
  JOIN Mahasiswa m ON kk.id_mahasiswa = m.id_mahasiswa
  JOIN Nilai n ON n.id_mahasiswa = m.id_mahasiswa
  GROUP BY k.id_klub, k.nama
  HAVING AVG(n.IPK) > 3.5;","This SQL query analyzes the academic performance of student club members by calculating the average GPA (IPK) for each club. It joins the 'KeanggotaanKlub' (Club Memberships), 'OrganisasiKlub' (Student Clubs), 'Mahasiswa' (Students), and 'Nilai' (Grades) tables to compute the average GPA of members in each club. The HAVING clause filters for clubs whose members maintain an average GPA above 3.5, identifying high-achieving student organizations. The output helps student affairs offices understand the relationship between extracurricular involvement and academic performance. Key operations include multiple table JOINs, AVG aggregation of GPAs, and HAVING for GPA threshold filtering. The query can be modified to: 1) include semester filters to track performance trends, 2) analyze specific academic departments or majors within clubs, or 3) compare club GPAs to institutional averages. It helps answer questions like 'Which student clubs have the highest academic achievers?' and 'How does club participation correlate with academic success?'","List clubs where the average GPA of members is above 3.5. Show id_klub, nama_klub, avg_ipk.","Klub mana aja yang anggota-anggotanya punya IPK rata-rata di atas 3.5? Tampilkan id_klub, nama_klub, avg_ipk.","['id_klub', 'nama_klub', 'avg_ipk']"
"Which courses have no enrolled students but still have a session scheduled? Show id_mk, judul, jumlah_sesi.","SELECT mk.id_mk, mk.judul, COUNT(s.id_sesi) AS jumlah_sesi
  FROM MataKuliah mk
  JOIN Sesi s ON mk.id_mk = s.id_mk
  WHERE NOT EXISTS (
  SELECT 1 FROM EnrolmenKelas e
  JOIN Sesi s2 ON e.id_sesi = s2.id_sesi
  WHERE s2.id_mk = mk.id_mk
  )
  GROUP BY mk.id_mk, mk.judul;","This SQL query identifies courses that have scheduled sessions but no enrolled students by analyzing the 'MataKuliah' (Courses), 'Sesi' (Sessions), and 'EnrolmenKelas' (Class Enrollments) tables. It counts the number of sessions for each course and uses a NOT EXISTS subquery to filter out courses that have any enrollments. The output helps academic administrators identify under-subscribed courses that may need marketing attention or reconsideration. Key operations include a table JOIN, COUNT aggregation, and a NOT EXISTS subquery to detect courses with zero enrollments. The query can be modified to: 1) include semester filters to analyze enrollment trends over time, 2) add instructor information to assess teaching assignments, or 3) compare with previous offerings to identify declining interest. It helps answer questions like 'Which courses are scheduled but have no students?' and 'How should we adjust our course offerings based on demand?'","Which courses have no students but still have sessions? Show id_mk, judul, jumlah_sesi.","Matkul mana yang punya sesi tapi ga ada mahasiswa yang daftar? Kolom: id_mk, judul, jumlah_sesi.","['id_mk', 'judul', 'jumlah_sesi']"
"Which books have been borrowed more than 5 times and are still available in the library? Show id_buku, judul, total_peminjaman, salinan_tersedia.","SELECT b.id_buku, b.judul, COUNT(p.id_peminjaman) AS total_peminjaman, b.salinan_tersedia
  FROM BukuPerpustakaan b
  JOIN PeminjamanBuku p ON b.id_buku = p.id_buku
  GROUP BY b.id_buku, b.judul, b.salinan_tersedia
  HAVING COUNT(p.id_peminjaman) > 5 AND b.salinan_tersedia > 0;","This SQL query identifies popular library books that are both frequently borrowed and currently available by analyzing the 'BukuPerpustakaan' (Library Books) and 'PeminjamanBuku' (Book Loans) tables. It counts the number of loans for each book and filters for books with more than 5 loans that still have available copies. The output helps librarians identify high-demand books that may need additional copies while ensuring they're currently accessible to patrons. Key operations include a table JOIN, COUNT aggregation, and HAVING with multiple conditions to filter for both popularity and availability. The query can be modified to: 1) include date ranges to analyze seasonal popularity trends, 2) add book categories to identify popular genres, or 3) calculate loan-to-copy ratios to assess collection adequacy. It helps answer questions like 'Which popular books should we acquire more copies of?' and 'How well does our collection meet patron demand?'","Which books were borrowed more than 5 times and still have copies? Show id_buku, judul, total_peminjaman, salinan_tersedia.","Buku apa aja yang udah dipinjam lebih dari 5x tapi masih tersedia? Kolom: id_buku, judul, total_peminjaman, salinan_tersedia.","['id_buku', 'judul', 'total_peminjaman', 'salinan_tersedia']"
"Find the top 5 lecturers based on total number of roles (pengajar sesi, pembimbing mahasiswa, penulis publikasi). If there is a tie, show any of the valid top 5 lecturers. Show id_dosen, nama, total_peran.","SELECT d.id_dosen, d.nama,
  (SELECT COUNT(*) FROM Sesi WHERE id_pengajar = d.id_dosen) +
  (SELECT COUNT(*) FROM Mahasiswa WHERE id_pembimbing = d.id_dosen) +
  (SELECT COUNT(*) FROM PenulisPublikasi WHERE id_dosen = d.id_dosen) AS total_peran
  FROM Dosen d
  ORDER BY total_peran DESC
  LIMIT 5;","This SQL query identifies the top 5 most actively engaged faculty members by calculating their total contributions across teaching, advising, and research. It combines three separate counts from the 'Sesi' (Teaching Sessions), 'Mahasiswa' (Student Advising), and 'PenulisPublikasi' (Research Publications) tables to create a comprehensive engagement score for each faculty member. The output helps academic administrators recognize faculty with the broadest institutional contributions and can inform workload distribution decisions. Key operations include three correlated subqueries for counting different roles, arithmetic summation of these counts, and ORDER BY with LIMIT to highlight the most engaged faculty. The query can be modified to: 1) weight different roles differently in the total score, 2) filter by time periods to analyze recent engagement, or 3) normalize by years of service for fair comparison. It helps answer questions like 'Which faculty members are most actively contributing across all areas?' and 'How should we balance teaching, advising, and research expectations?'","Who are the top 5 lecturers with the most roles (teaching, supervising, publishing)? Show id_dosen, nama, total_peran.","5 dosen teraktif dalam hal ngajar, bimbing, dan publikasi siapa aja? Kolom: id_dosen, nama, total_peran.","['id_dosen', 'nama', 'total_peran']"
"Which student has the widest academic engagement (total sessions attended, research projects joined, and clubs participated)? If there is a tie, show any of the tying student. Show id_mahasiswa, nama, total_sesi, total_proyek, total_klub.","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT k.id_sesi) AS total_sesi,
  COUNT(DISTINCT pp.id_proyek) AS total_proyek,
  COUNT(DISTINCT kk.id_klub) AS total_klub
FROM Mahasiswa m
LEFT JOIN CatatanKehadiran k ON k.id_mahasiswa = m.id_mahasiswa
LEFT JOIN PartisipasiPenelitian pp ON pp.id_mahasiswa = m.id_mahasiswa
LEFT JOIN KeanggotaanKlub kk ON kk.id_mahasiswa = m.id_mahasiswa
GROUP BY m.id_mahasiswa, m.nama
ORDER BY (COUNT(DISTINCT k.id_sesi) + COUNT(DISTINCT pp.id_proyek) + COUNT(DISTINCT kk.id_klub)) DESC
LIMIT 1;
","This SQL query identifies the most actively involved student by calculating and summing their distinct participation across three dimensions: session attendance, research project participation, and club memberships. It uses the 'Mahasiswa' table as the base and performs LEFT JOINs with 'CatatanKehadiran', 'PartisipasiPenelitian', and 'KeanggotaanKlub' to ensure students with no activity are still included. The query groups results by student ID and name, counts distinct entries in each joined table, and ranks students by the total of those counts in descending order, returning only the top result. This output helps surface the most engaged student, potentially useful for awards, scholarship considerations, or engagement analysis. Analysts could modify this query to return a top-N list by increasing the LIMIT, filter by academic year or department using WHERE clauses, or break down engagement types further by time or category. It can support questions like 'Who are the most engaged students in extracurricular and academic activities?' or 'How does student engagement correlate with academic performance or retention?","Which student is most active overall (sessions, research, clubs)? Show id_mahasiswa, nama, total_sesi, total_proyek, total_klub.","Mahasiswa mana yang paling aktif secara akademik? Kolom: id_mahasiswa, nama, total_sesi, total_proyek, total_klub.","['id_mahasiswa', 'nama', 'total_sesi', 'total_proyek', 'total_klub']"
"Show me the top 5 courses (MataKuliah) with the highest average student participation score? If there is a tie, show any of the valid top 5 courses. Show id_mk, judul, avg_partisipasi.","SELECT mk.id_mk, mk.judul, AVG(e.nilai_partisipasi) AS avg_partisipasi
  FROM MataKuliah mk
  JOIN Sesi s ON s.id_mk = mk.id_mk
  JOIN EnrolmenKelas e ON e.id_sesi = s.id_sesi
  GROUP BY mk.id_mk, mk.judul
  ORDER BY avg_partisipasi DESC
  LIMIT 5;","This SQL query identifies the top 5 courses with the highest average participation scores by joining the 'MataKuliah' (courses), 'Sesi' (sessions), and 'EnrolmenKelas' (enrollments) tables. It calculates the average participation score ('nilai_partisipasi') for each course, groups the results by course ID and title, and orders them in descending order of average participation. The query is useful for assessing student engagement across different courses. Key modifications could include: (1) adding a filter for specific academic periods by joining with a 'Semester' table, (2) comparing participation scores across different departments by including a department join, or (3) calculating additional metrics like minimum/maximum participation scores alongside the average. This query could help answer questions like: Which courses have the most engaged students? How does participation vary across different subject areas? What are the participation trends for specific student groups?","Which courses had the best average participation score? Show id_mk, judul, avg_partisipasi.","Matkul mana yang punya nilai partisipasi tertinggi secara rata-rata? Tampilkan id_mk, judul, avg_partisipasi.","['id_mk', 'judul', 'avg_partisipasi']"
"Find lecturers who teach in different faculties than the one they are assigned to. Show id_dosen, nama, assigned_fakultas, taught_fakultas.","SELECT d.id_dosen, d.nama, f1.nama AS assigned_fakultas, f2.nama AS taught_fakultas
  FROM Dosen d
  JOIN MataKuliah mk ON mk.id_pengajar = d.id_dosen
  JOIN Fakultas f1 ON d.id_fakultas = f1.id_fakultas
  JOIN Fakultas f2 ON mk.id_fakultas = f2.id_fakultas
  WHERE f1.id_fakultas <> f2.id_fakultas;","This query identifies faculty members who teach courses outside their assigned department by joining the Dosen (faculty), MataKuliah (courses), and Fakultas (departments) tables. The key operation involves comparing each faculty member's home department (f1) with the department offering their taught courses (f2) through a self-join on the Fakultas table. The WHERE clause filters for mismatches between these department assignments. The output lists faculty IDs, names, their assigned department, and teaching department, which helps administrators monitor cross-departmental teaching assignments. The query could be extended to: 1) count the number of cross-department courses per faculty, 2) filter by semester to analyze trends over time, or 3) include course levels to identify patterns in interdisciplinary teaching. This analysis could answer questions about resource allocation, faculty workload distribution, and interdisciplinary collaboration opportunities.","Which lecturers teach in different faculties than the one they belong to? Show id_dosen, nama, assigned_fakultas, taught_fakultas.","Dosen mana aja yang ngajar di fakultas berbeda dari tempat asalnya? Kolom: id_dosen, nama, assigned_fakultas, taught_fakultas.","['id_dosen', 'nama', 'assigned_fakultas', 'taught_fakultas']"
"Which lecturers have taught the same course in at least 3 different semesters? Show id_dosen, nama, id_mk, judul, total_semester.","SELECT d.id_dosen, d.nama, mk.id_mk, mk.judul, COUNT(DISTINCT s.semester) AS total_semester
  FROM Dosen d
  JOIN Sesi s ON s.id_pengajar = d.id_dosen
  JOIN MataKuliah mk ON mk.id_mk = s.id_mk
  GROUP BY d.id_dosen, d.nama, mk.id_mk, mk.judul
  HAVING COUNT(DISTINCT s.semester) >= 3;","This query identifies professors who have taught the same course for at least 3 different semesters by joining the Dosen (professors), Sesi (sessions), and MataKuliah (courses) tables. It counts distinct semesters per professor-course combination using GROUP BY and filters for those with ≥3 semesters via HAVING. The output shows professor IDs, names, course IDs, titles, and semester counts, helping identify experienced instructors for specific courses. The query could be modified to: 1) include semester years to analyze teaching continuity over time, 2) add average class size by joining enrollment data, or 3) filter for specific departments. It answers questions about teaching consistency, instructor expertise distribution, and long-term course staffing patterns.","Which lecturers taught the same course in 3+ semesters? Show id_dosen, nama, id_mk, judul, total_semester.","Dosen mana yang ngajar matkul yang sama di 3 semester berbeda? Tampilkan id_dosen, nama, id_mk, judul, total_semester.","['id_dosen', 'nama', 'id_mk', 'judul', 'total_semester']"
"List students who were absent more than 5 times across all sessions. Show id_mahasiswa, nama, total_absen.","SELECT m.id_mahasiswa, m.nama, COUNT(*) AS total_absen
  FROM Mahasiswa m
  JOIN CatatanKehadiran k ON m.id_mahasiswa = k.id_mahasiswa
  WHERE k.status = 'Tidak Hadir'
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(*) > 5;","This query identifies students with excessive absences by joining the Mahasiswa (students) and CatatanKehadiran (attendance records) tables. It counts absences per student (WHERE status = 'Tidak Hadir'), groups by student ID and name, and filters for those with more than 5 absences (HAVING COUNT(*) > 5). The output shows student IDs, names, and total absences, helping academic advisors identify at-risk students. The query could be modified to: 1) analyze absences by course by joining with enrollment data, 2) include date ranges to focus on recent attendance patterns, or 3) calculate absence rates relative to total class sessions. It answers questions about student engagement, early warning indicators, and attendance patterns across different student groups.","Which students were absent more than 5 times? Show id_mahasiswa, nama, total_absen.","Mahasiswa mana yang absen lebih dari 5 kali? Kolom: id_mahasiswa, nama, total_absen.","['id_mahasiswa', 'nama', 'total_absen']"
"Identify research projects involving students from at least 3 different departments (jurusan). Show id_proyek, judul, total_jurusan.","SELECT p.id_proyek, p.judul, COUNT(DISTINCT m.id_jurusan) AS total_jurusan
  FROM ProyekPenelitian p
  JOIN PartisipasiPenelitian pp ON pp.id_proyek = p.id_proyek
  JOIN Mahasiswa m ON m.id_mahasiswa = pp.id_mahasiswa
  GROUP BY p.id_proyek, p.judul
  HAVING COUNT(DISTINCT m.id_jurusan) >= 3;","This query identifies research projects with participation from students across at least 3 different departments by joining the ProyekPenelitian (research projects), PartisipasiPenelitian (research participation), and Mahasiswa (students) tables. It counts distinct departments per project (COUNT(DISTINCT m.id_jurusan)) and filters for projects with ≥3 participating departments (HAVING clause). The output shows project IDs, titles, and department counts, highlighting interdisciplinary research collaborations. The query could be modified to: 1) include department names to identify which disciplines collaborate most, 2) filter by project duration or status to analyze active collaborations, or 3) add student counts to measure participation levels. It helps answer questions about interdisciplinary research patterns, department collaboration trends, and the diversity of student involvement in research projects.","Which research projects involved students from 3+ departments? Show id_proyek, judul, total_jurusan.","Proyek penelitian mana yang diikuti mahasiswa dari minimal 3 jurusan? Kolom: id_proyek, judul, total_jurusan.","['id_proyek', 'judul', 'total_jurusan']"
"Show the top 5 clubs with the most diverse membership in terms of departments. If there is a tie, show any of the valid top 5 clubs. Show id_klub, nama, total_jurusan.","SELECT k.id_klub, k.nama, COUNT(DISTINCT m.id_jurusan) AS total_jurusan
  FROM OrganisasiKlub k
  JOIN KeanggotaanKlub kk ON kk.id_klub = k.id_klub
  JOIN Mahasiswa m ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY k.id_klub, k.nama
  ORDER BY total_jurusan DESC
  LIMIT 5;","This query identifies the top 5 most diverse student clubs based on department representation by joining the OrganisasiKlub (clubs), KeanggotaanKlub (memberships), and Mahasiswa (students) tables. It counts distinct departments per club (COUNT(DISTINCT m.id_jurusan)), groups by club ID and name, and orders results by department diversity in descending order. The output shows club IDs, names, and department counts, highlighting clubs with the broadest academic representation. The query could be modified to: 1) include department names to identify which disciplines participate most, 2) filter by club type or size to analyze diversity patterns, or 3) add member counts to assess participation levels. It helps answer questions about student engagement across departments, club diversity trends, and opportunities for interdisciplinary student interactions.","Which clubs have students from many departments? Show id_klub, nama, total_jurusan.","Klub mana yang anggotanya datang dari berbagai jurusan? Tampilkan id_klub, nama, total_jurusan.","['id_klub', 'nama', 'total_jurusan']"
"List the top 3 most borrowed books along with how many copies are still available. If there is a tie, show any of the valid top 3 books.  Show id_buku, judul, total_peminjaman, salinan_tersedia.","SELECT b.id_buku, b.judul, COUNT(p.id_peminjaman) AS total_peminjaman, b.salinan_tersedia
  FROM BukuPerpustakaan b
  JOIN PeminjamanBuku p ON p.id_buku = b.id_buku
  GROUP BY b.id_buku, b.judul, b.salinan_tersedia
  ORDER BY total_peminjaman DESC
  LIMIT 3;","This query identifies the top 3 most borrowed books from the library by joining the BukuPerpustakaan (books) and PeminjamanBuku (book loans) tables. It counts the number of loans per book (COUNT(p.id_peminjaman)), groups by book ID, title, and available copies, and orders results by loan count in descending order. The output shows book IDs, titles, total loans, and available copies, helping library staff identify popular materials. The query could be modified to: 1) filter by date range to analyze recent borrowing trends, 2) include book categories to identify popular genres, or 3) compare loan counts to available copies to assess demand versus supply. It helps answer questions about collection usage patterns, popular reading materials, and potential acquisition needs.","What are the 3 most borrowed books and how many copies are left? Show id_buku, judul, total_peminjaman, salinan_tersedia.","Apa aja 3 buku yang paling sering dipinjam dan berapa salinan tersisa? Kolom: id_buku, judul, total_peminjaman, salinan_tersedia.","['id_buku', 'judul', 'total_peminjaman', 'salinan_tersedia']"
"Which students have both top 10% GPA and have participated in at least one publication via their supervising lecturer? Show id_mahasiswa, nama, IPK, total_publikasi_pembimbing.","SELECT m.id_mahasiswa, m.nama, MAX(n.IPK) AS IPK,
  COUNT(DISTINCT pp.id_publikasi) AS total_publikasi_pembimbing
  FROM Mahasiswa m
  JOIN Nilai n ON n.id_mahasiswa = m.id_mahasiswa
  JOIN Dosen d ON d.id_dosen = m.id_pembimbing
  JOIN PenulisPublikasi pp ON pp.id_dosen = d.id_dosen
  WHERE n.IPK > (SELECT percentile_cont(0.9) WITHIN GROUP (ORDER BY IPK) FROM Nilai)
  GROUP BY m.id_mahasiswa, m.nama;","This query identifies top-performing students (top 10% by GPA) and their advisors' publication records by joining Mahasiswa (students), Nilai (grades), Dosen (advisors), and PenulisPublikasi (publication authors) tables. It calculates each student's maximum GPA (MAX(n.IPK)) and counts their advisor's distinct publications (COUNT(DISTINCT pp.id_publikasi)), filtering for students in the 90th percentile GPA using a subquery with percentile_cont. The output includes student IDs, names, GPAs, and their advisors' publication counts, useful for analyzing relationships between student performance and advisor research activity. The query could be modified to: 1) include department filters to analyze discipline-specific patterns, 2) add student publication counts to assess direct research involvement, or 3) analyze publication quality metrics. It helps answer questions about advisor-student performance correlations, research mentorship effectiveness, and high-achieving student characteristics.","Which students have top GPA and their advisor published something? Show id_mahasiswa, nama, IPK, total_publikasi_pembimbing.","Siapa mahasiswa IPK-nya masuk top 10% dan pembimbingnya pernah publikasi? Kolom: id_mahasiswa, nama, IPK, total_publikasi_pembimbing.","['id_mahasiswa', 'nama', 'ipk', 'total_publikasi_pembimbing']"
"List faculties that have more than one department, at least five active lecturers, and more than three research projects. Show id_fakultas, nama, total_jurusan, total_dosen, total_proyek.","SELECT f.id_fakultas, f.nama,
  COUNT(DISTINCT j.id_jurusan) AS total_jurusan,
  COUNT(DISTINCT d.id_dosen) AS total_dosen,
  COUNT(DISTINCT p.id_proyek) AS total_proyek
  FROM Fakultas f
  LEFT JOIN Jurusan j ON j.id_fakultas = f.id_fakultas
  LEFT JOIN Dosen d ON d.id_fakultas = f.id_fakultas
  LEFT JOIN ProyekPenelitian p ON p.id_fakultas = f.id_fakultas
  GROUP BY f.id_fakultas, f.nama
  HAVING COUNT(DISTINCT j.id_jurusan) > 1 AND COUNT(DISTINCT d.id_dosen) >= 5 AND COUNT(DISTINCT p.id_proyek) > 3;","This query identifies faculties that meet specific thresholds for departments, faculty members, and research projects by joining the Fakultas (faculties), Jurusan (departments), Dosen (faculty members), and ProyekPenelitian (research projects) tables using LEFT JOINs. It counts distinct departments, faculty members, and research projects per faculty, then applies HAVING filters for faculties with more than 1 department, at least 5 faculty members, and more than 3 research projects. The output includes faculty IDs, names, and counts of departments, faculty, and projects, helping identify well-established faculties with substantial research activity. The query could be modified to: 1) include average project funding amounts, 2) filter by faculty establishment date to analyze newer vs older faculties, or 3) add student enrollment metrics. It helps answer questions about faculty resource allocation, research productivity benchmarks, and institutional development patterns.","List faculties with >1 department, 5+ lecturers, and >3 projects. Show id_fakultas, nama, total_jurusan, total_dosen, total_proyek.","Fakultas mana yang punya >1 jurusan, 5+ dosen aktif, dan >3 proyek? Kolom: id_fakultas, nama, total_jurusan, total_dosen, total_proyek.","['id_fakultas', 'nama', 'total_jurusan', 'total_dosen', 'total_proyek']"
