Question,Answer,Summary,Alternative Prompt 1 (English),Alternative Prompt 2 (Bahasa Indonesia),Expected Result
Which teams had the highest average goal difference per match played? Show team_id and avg_goal_diff. Sort by avg descending,"SELECT team_id, goal_diff / match_played AS avg_goal_diff
  FROM soccer_team
  WHERE match_played > 0
  ORDER BY avg_goal_diff DESC;","This SQL query calculates and ranks teams by their average goal difference per match using data from the 'soccer_team' table. It computes the metric by dividing total goal difference by matches played, filtering out teams with no matches played. Key operations include arithmetic division, WHERE filtering, and ORDER BY for ranking. The output provides team IDs and their average goal differential, sorted from highest to lowest. This metric is valuable for assessing team dominance and consistency. Business applications include performance analysis and opponent scouting. Potential modifications: 1) join with team names for readability, 2) add win/loss records to correlate goal difference with results, or 3) filter by competition phase to analyze performance trends. This query helps answer questions like 'Which teams consistently outperform opponents?' or 'How does goal differential correlate with league position?'",Which teams have high goal difference divided by match played? I need team_id and the average value. Sort by value descending,Tim mana yang punya selisih gol dibagi dengan jumlah match yang dimainkan tinggi? Tampilkan team_id dan rata-ratanya. Urutkan dari yang tertinggi,"['team_id', 'avg_goal_diff']"
Show assistant referees who assisted matches with above average audience. Show ass_ref_name and avg_audience.,"SELECT arm.ass_ref_name, AVG(mm.audence) AS avg_audience
  FROM match_details md
  JOIN match_mast mm ON md.match_no = mm.match_no
  JOIN asst_referee_mast arm ON md.ass_ref = arm.ass_ref_id
  GROUP BY arm.ass_ref_name
  HAVING AVG(mm.audence) > (
  SELECT AVG(audence) FROM match_mast
  );","This SQL query identifies assistant referees who officiate in matches with above-average attendance by analyzing data from the 'match_details', 'match_mast', and 'asst_referee_mast' tables. It calculates the average audience for each assistant referee's matches and compares it to the overall match average using a subquery in the HAVING clause. Key operations include multi-table JOINs, AVG aggregation, and a comparative subquery filter. The output lists assistant referee names and their average match audience, highlighting officials who work in high-attendance games. This is valuable for understanding referee assignments and match importance. Business applications include referee performance analysis and scheduling decisions. Potential modifications: 1) add match importance indicators (like finals vs group stages), 2) compare with main referee assignments, or 3) analyze by tournament phase. This query helps answer questions like 'Which assistant referees typically work high-profile matches?' or 'Does match attendance correlate with referee experience level?'",Show assistant referees who officiated matches with above average audience. I want the referee name and the average.,Asisten wasit mana yang pertandingan yang dia bantu punya penonton di atas rata-rata? Saya mau nama wasit dan rata-rata penontonnya.,"['ass_ref_name', 'avg_audience']"
Which matches had more than 5 substitutions in total? Show match_no and total_subs.,"SELECT match_no, COUNT(*) AS total_subs
  FROM player_in_out
  GROUP BY match_no
  HAVING COUNT(*) > 5;","This SQL query identifies matches with an unusually high number of substitutions by analyzing data from the 'player_in_out' table. It counts all substitution events per match and filters for matches with more than 5 substitutions using GROUP BY and HAVING clauses. The output shows match numbers and their corresponding total substitution counts, highlighting matches with exceptional player rotation. This is valuable for analyzing tactical approaches, injury patterns, or rule variations in different competitions. Business applications include player workload management and tactical trend analysis. Potential modifications: 1) add team information to compare substitution patterns between teams, 2) filter by match phase to analyze when most substitutions occur, or 3) join with match results to assess substitution impact on outcomes. This query helps answer questions like 'Which matches had the most substitutions?' or 'Do more substitutions correlate with better results?'",Which matches had more than 5 total substitutions? Show match number and how many subs.,Pertandingan mana aja yang pergantian pemainnya lebih dari 5 kali? Tampilkan match_no dan jumlahnya.,"['match_no', 'total_subs']"
List countries with referees who have officiated more than 2 matches. Show country_name and match_count.,"SELECT sc.country_name, COUNT(*) AS match_count
  FROM match_mast mm
  JOIN referee_mast rm ON mm.referee_id = rm.referee_id
  JOIN soccer_country sc ON rm.country_id = sc.country_id
  GROUP BY sc.country_name
  HAVING COUNT(*) > 2;","This SQL query analyzes referee assignments by country, identifying countries whose referees have officiated more than 2 matches. It joins the 'match_mast', 'referee_mast', and 'soccer_country' tables to connect match data with referee nationality information. The query counts matches per referee country and filters for countries with more than 2 assignments using GROUP BY and HAVING clauses. The output shows country names and their total match assignments, highlighting nations with significant referee representation. This is valuable for understanding referee distribution patterns and potential biases in officiating assignments. Business applications include referee program development and tournament planning. Potential modifications: 1) add tournament stage information to analyze assignment patterns in key matches, 2) compare with team nationalities to assess potential conflicts, or 3) calculate percentages of total matches officiated. This query helps answer questions like 'Which countries provide the most referees?' or 'Is there equitable distribution of referee assignments across nations?'",Which countries had referees that officiated more than 2 matches? I want the country name and number of matches.,Negara mana yang punya wasit yang memimpin lebih dari 2 pertandingan? Saya mau nama negara dan jumlah pertandingan.,"['country_name', 'match_count']"
Find all matches where the same player was the goalkeeper and scored a goal. Show match_no and player_id.,"SELECT DISTINCT md.match_no, md.player_gk AS player_id
  FROM match_details md
  JOIN goal_details gd ON md.player_gk = gd.player_id AND md.match_no = gd.match_no;","This SQL query identifies goalkeepers who conceded goals in matches they played, by joining the 'match_details' and 'goal_details' tables on both match number and goalkeeper player ID. The query returns distinct match numbers and goalkeeper IDs where the goalkeeper was scored against. Key operations include a multi-condition JOIN and DISTINCT selection to avoid duplicates. The output reveals matches where goalkeepers were unable to keep a clean sheet, which could indicate defensive weaknesses or strong opposition attacks. Business applications include player performance analysis and scouting reports. Potential modifications: 1) add goalkeeper names for identification, 2) include goal counts to see how many goals were conceded, or 3) join with team data to analyze team defensive performance. This query helps answer questions like 'Which goalkeepers concede the most goals?' or 'How often do goalkeepers get scored against in matches they play?'",List matches where the goalkeeper was also the one who scored a goal. Show match number and player ID.,Pertandingan mana yang kipernya juga cetak gol? Saya mau lihat match_no dan player_id-nya.,"['match_no', 'player_id']"
Find matches where the goalkeeper was also the team captain. Show match_no and player_id.,"SELECT DISTINCT md.match_no, md.player_gk AS player_id
  FROM match_details md
  JOIN match_captain mc ON md.match_no = mc.match_no AND md.team_id = mc.team_id
  WHERE md.player_gk = mc.player_captain;","This SQL query identifies matches where the goalkeeper also served as team captain by joining the 'match_details' and 'match_captain' tables on match number and team ID. The query returns distinct match numbers and goalkeeper IDs where the goalkeeper was also the captain. Key operations include a multi-condition JOIN and DISTINCT selection to avoid duplicates. The output reveals instances of goalkeeper-captains, which could indicate leadership structures or tactical approaches. Business applications include leadership analysis and team strategy evaluation. Potential modifications: 1) add player names for identification, 2) include match outcomes to analyze performance of goalkeeper-captains, or 3) join with team data to see if certain teams frequently use this strategy. This query helps answer questions like 'How common is it for goalkeepers to be team captains?' or 'Do teams with goalkeeper-captains perform differently?'",Which matches had goalkeepers who were also the team captains? Show match number and player ID.,Pertandingan mana aja yang kipernya juga merangkap jadi kapten? Tampilkan match_no dan player_id-nya.,"['match_no', 'player_id']"
"List players who scored goals in matches they were also substituted out. Show unique player_id, player_name, and match_no.","SELECT DISTINCT gd.player_id, pm.player_name, gd.match_no
  FROM goal_details gd
  JOIN player_in_out pio ON gd.player_id = pio.player_id AND gd.match_no = pio.match_no AND pio.in_out = 'O'
  JOIN player_mast pm ON gd.player_id = pm.player_id;","This SQL query identifies players who scored goals after being substituted out of matches by joining the 'goal_details', 'player_in_out', and 'player_mast' tables. The query returns distinct player IDs, names, and match numbers where a player scored despite being recorded as substituted out (in_out = 'O'). Key operations include a multi-condition JOIN on both player_id and match_no with an additional filter for substitution status. The output highlights unusual scoring events that may indicate data anomalies or special game situations. Business applications include data quality verification and player performance analysis. Potential modifications: 1) add goal timing to check if goals occurred after substitution, 2) include team information to analyze patterns by club, or 3) filter by tournament stage to see if this occurs more in critical matches. This query helps answer questions like 'Are there instances of players scoring after being substituted?' or 'How reliable are our substitution recording systems?'","List players who scored and also got subbed out in the same game. Show unique player_id, name, and match number.","Pemain mana yang cetak gol lalu diganti keluar di pertandingan yang sama? Saya mau lihat unik player_id, nama, dan match_no.","['player_id', 'player_name', 'match_no']"
Which matches had at least one goal scored during stoppage time? Show match_no and goal_id.,"SELECT match_no, goal_id
  FROM goal_details
  WHERE goal_schedule = 'ST';","This SQL query retrieves all goals scored during standard time (non-extra time) by selecting match numbers and goal IDs from the 'goal_details' table where the goal_schedule is 'ST'. The simple query filters for regular time goals, providing a foundational dataset for analyzing scoring patterns during normal match periods. The output lists match-goal pairs that occurred in standard time, useful for comparing regular time versus extra time performance. Key modifications could include: (1) joining with player data to analyze which players score most in standard time, (2) adding team information to compare standard time scoring by team, or (3) including time-stamps to analyze scoring patterns within standard time periods. This query helps answer questions like 'What percentage of goals occur in standard time?' or 'How does standard time scoring correlate with match outcomes?'",Which matches had at least one goal scored during stoppage time (ST)? Please give match number and goal_id.,Pertandingan mana yang ada gol di waktu stoppage (ST)? Tampilkan match_no dan goal_id-nya.,"['match_no', 'goal_id']"
Find matches where players from both teams were booked. Show match_no and team_count_booked.,"SELECT match_no, COUNT(DISTINCT team_id) AS team_count_booked
  FROM player_booked
  GROUP BY match_no
  HAVING COUNT(DISTINCT team_id) = 2;","This SQL query identifies matches where both teams received at least one booking by analyzing data from the 'player_booked' table. It counts the distinct number of teams booked per match and filters for matches where exactly 2 teams were booked (both teams). Key operations include GROUP BY match_no and HAVING with COUNT(DISTINCT) to identify balanced disciplinary actions. The output shows match numbers and confirms both teams received bookings, useful for analyzing match intensity and referee consistency. Business applications include disciplinary trend analysis and referee performance evaluation. Potential modifications: 1) add booking counts per team to compare severity, 2) join with match results to assess if bookings correlate with outcomes, or 3) filter by competition level to analyze booking patterns. This query helps answer questions like 'How often do both teams get booked in a match?' or 'Do high-intensity matches produce more balanced bookings?'",Find games where both teams had players getting booked. Show match number and how many teams got cards.,Pertandingan mana aja yang kedua timnya punya pemain yang kena kartu? Tampilkan match_no dan jumlah tim yang kena kartu.,"['match_no', 'team_count_booked']"
Identify coaches who coached multiple teams. Show coach_id and total_teams.,"SELECT coach_id, COUNT(DISTINCT team_id) AS total_teams
  FROM team_coaches
  GROUP BY coach_id
  HAVING COUNT(DISTINCT team_id) > 1;","This SQL query identifies coaches who have managed more than one team by analyzing data from the 'team_coaches' table. It counts the distinct number of teams each coach has been associated with and filters for coaches with multiple team assignments using GROUP BY and HAVING clauses. The output provides coach IDs and their total number of teams managed, highlighting experienced coaches with diverse team experience. This is valuable for analyzing coaching careers and team management patterns. Business applications include coaching recruitment and team strategy development. Potential modifications: 1) add coach names for identification, 2) include time periods to analyze coaching timelines, or 3) join with team performance data to assess coaching impact across different teams. This query helps answer questions like 'Which coaches have the most diverse team experience?' or 'Is there a correlation between number of teams coached and career success?'",Which coaches were assigned to more than one team? Show coach_id and how many teams.,Pelatih mana yang pernah melatih lebih dari satu tim? Saya mau lihat coach_id dan jumlah timnya.,"['coach_id', 'total_teams']"
Show cities that have venues with total audience capacity greater than 100000. Show city and total_capacity.,"SELECT sc.city, SUM(sv.aud_capacity) AS total_capacity
  FROM soccer_venue sv
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  GROUP BY sc.city
  HAVING SUM(sv.aud_capacity) > 100000;","This SQL query identifies cities with significant total venue capacity by analyzing data from the 'soccer_venue' and 'soccer_city' tables. It calculates the sum of audience capacities for all venues in each city and filters for cities with total capacity exceeding 100,000. Key operations include JOIN between venue and city tables, GROUP BY city, and SUM aggregation with HAVING filter. The output shows city names and their combined venue capacities, useful for identifying major soccer hubs. Business applications include event planning, infrastructure assessment, and market analysis. Potential modifications: 1) add venue counts to see how capacity is distributed, 2) include average capacity per venue for comparison, or 3) join with match data to analyze capacity utilization. This query helps answer questions like 'Which cities have the greatest soccer infrastructure capacity?' or 'Where should major tournaments be hosted based on venue capacity?'","List cities whose venues together can seat more than 100,000 people. Show city and total capacity.",Kota mana yang total kapasitas stadionnya lebih dari 100 ribu? Tampilkan nama kota dan total kapasitasnya.,"['city', 'total_capacity']"
Find matches where the same player was involved in a penalty shootout (without considering success or not) and scored when not penalty. Show match_no and player_id.,"SELECT ps.match_no, ps.player_id
FROM penalty_shootout ps
JOIN goal_details gd ON ps.match_no = gd.match_no AND ps.player_id = gd.player_id
WHERE gd.goal_type IS DISTINCT FROM 'P';","This SQL query identifies players who participated in penalty shootouts but scored non-penalty goals during regular match time by joining the 'penalty_shootout' and 'goal_details' tables on match and player IDs. The query uses IS DISTINCT FROM to filter for goals where goal_type is not 'P' (penalty), revealing players who contributed both in open play and shootouts. The output lists match numbers and player IDs, useful for analyzing versatile scorers. Key modifications could include: (1) adding player names and team information for context, (2) including the actual goal types to categorize non-penalty goals, or (3) counting occurrences per player to identify the most versatile scorers. This query helps answer questions like 'Which penalty shootout participants also score in regular play?' or 'How common is it for shootout specialists to score other types of goals?'",Find matches where a player took part in a penalty shootout (dont consider success or not) and also scored a non-penalty goal. Show match_no and player_id.,Cari pertandingan di mana seorang pemain ikut dalam adu penalti (tidak peduli masuk atau tidak) dan juga mencetak gol (bukan dari penalti). Tampilkan match_no dan player_id.,"['match_no', 'player_id']"
"Identify teams that conceded more goals than they scored. Show team_id, goal_for, goal_agnst.","SELECT team_id, goal_for, goal_agnst
  FROM soccer_team
  WHERE goal_agnst > goal_for;","This SQL query identifies teams that have conceded more goals than they've scored by analyzing the 'soccer_team' table. It filters for teams where goals against (goal_agnst) exceed goals scored (goal_for), returning the team IDs and both goal metrics. The output helps pinpoint underperforming teams with negative goal differentials, which is valuable for performance analysis and team evaluation. Key modifications could include: 1) Adding team names for better identification, 2) Including match counts to distinguish between many close losses vs few heavy defeats, or 3) Calculating goal differential percentages for relative performance comparison. This query could help answer questions like: 'Which teams have the worst defensive records?', 'How many teams finished with negative goal differentials?', or 'What's the average goal deficit for underperforming teams?'","Which teams let in more goals than they scored? I need team_id, goal_for, and goal_agnst.","Tim mana yang kebobolannya lebih banyak daripada gol yang mereka cetak? Tampilkan team_id, goal_for, dan goal_agnst.","['team_id', 'goal_for', 'goal_agnst']"
Find players who changed clubs but kept the same jersey number. Show player_id and jersey_no.,"SELECT player_id, jersey_no
  FROM player_mast
  GROUP BY player_id, jersey_no
  HAVING COUNT(DISTINCT playing_club) > 1;","This SQL query identifies players who have worn the same jersey number for multiple clubs by analyzing the 'player_mast' table. It groups records by player_id and jersey_no, then filters for cases where a player has used the same jersey number for more than one club (COUNT(DISTINCT playing_club) > 1). The output helps track player number consistency across clubs, which could be relevant for fan engagement or player branding analysis. Key modifications could include: 1) Adding player names and club names for better identification, 2) Including time periods to analyze number usage over career spans, or 3) Comparing with performance metrics to assess if number consistency correlates with performance. This query could help answer questions like: 'Which players maintain consistent numbers across clubs?', 'Do certain jersey numbers get reused more than others when players transfer?', or 'Is there any relationship between number consistency and player performance?'",Find players who changed teams but kept the same jersey number. Show player_id and jersey_no.,Pemain mana saja yang ganti tim tapi tetap pakai nomor jersey yang sama? Saya mau lihat player_id dan nomor kausnya.,"['player_id', 'jersey_no']"
List referees who officiated in multiple cities. Show referee_id and city_count.,"SELECT rm.referee_id, COUNT(DISTINCT sc.city) AS city_count
  FROM match_mast mm
  JOIN referee_mast rm ON mm.referee_id = rm.referee_id
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  GROUP BY rm.referee_id
  HAVING COUNT(DISTINCT sc.city) > 1;","This SQL query identifies referees who have officiated matches in more than one city by joining the 'match_mast', 'referee_mast', 'soccer_venue', and 'soccer_city' tables. It counts the distinct cities per referee and filters for those with experience in multiple locations (HAVING COUNT > 1). The output helps assess referee geographic diversity and assignment patterns, which could be valuable for referee management and tournament scheduling. Key modifications could include: 1) Adding referee names for identification, 2) Including match counts to distinguish frequency from diversity, or 3) Filtering by tournament stage to analyze assignment strategies. This query could help answer questions like: 'Which referees have the most diverse assignments?', 'How does geographic experience correlate with referee performance?', or 'Are certain referees consistently assigned to specific regions?'",List referees who have officiated matches in more than one city. Show referee_id and how many cities.,Wasit mana yang pernah memimpin pertandingan di lebih dari satu kota? Tampilkan referee_id dan jumlah kotanya.,"['referee_id', 'city_count']"
Which matches had players from more than 3 different clubs score goals? Show match_no and club_count.,"SELECT gd.match_no, COUNT(DISTINCT pm.playing_club) AS club_count
  FROM goal_details gd
  JOIN player_mast pm ON gd.player_id = pm.player_id
  GROUP BY gd.match_no
  HAVING COUNT(DISTINCT pm.playing_club) > 3;","This SQL query identifies matches where goals were scored by players from more than 3 different clubs by joining the 'goal_details' and 'player_mast' tables. It counts the distinct playing clubs of goal scorers per match and filters for matches with club diversity (HAVING COUNT > 3). The output helps analyze the variety of club representation in match scoring, which could indicate competitive balance or scouting opportunities. Key modifications could include: 1) Adding match stage/date to identify trends over time, 2) Including team information to compare club diversity between opponents, or 3) Calculating goal distribution across clubs to identify dominant contributors. This query could help answer questions like: 'Which matches showcase the most diverse talent?', 'Does club diversity correlate with match competitiveness?', or 'How does club representation vary across tournaments?'",Which matches had players from more than 3 different clubs scoring goals? Show match number and number of clubs.,Pertandingan mana saja yang memiliki pemain dari lebih dari 3 klub berbeda yang mencetak gol? Tampilkan match_no dan jumlah klubnya.,"['match_no', 'club_count']"
Find players who were both captains and received a red card. Show player_id and match_no.,"SELECT DISTINCT pb.player_id, pb.match_no
  FROM player_booked pb
  JOIN match_captain mc ON pb.player_id = mc.player_captain AND pb.match_no = mc.match_no
  WHERE pb.sent_off = 'Y';","This SQL query identifies team captains who were sent off (received red cards) in matches by joining the 'player_booked' and 'match_captain' tables. It filters for bookings where sent_off = 'Y' and matches these with captain records, returning distinct player-match combinations. The output reveals leadership discipline issues during matches, which could impact team performance and strategy. Key modifications could include: 1) Adding player names and team information for better context, 2) Including match stage or importance to analyze if send-offs correlate with high-pressure situations, or 3) Calculating time of send-off to assess match impact. This query could help answer questions like: 'How often are captains disciplined?', 'Does captain send-off frequency correlate with team performance?', or 'Which tournaments/stages see the most captain send-offs?'",List players who were captains and also got a red card. Show their player_id and match number.,Pemain mana yang jadi kapten dan juga kena kartu merah? Saya butuh player_id dan match_no-nya.,"['player_id', 'match_no']"
"Which matches had more than 2 penalties taken by a single team? Show match_no, team_id, and kick_count.","SELECT match_no, team_id, COUNT(*) AS kick_count
  FROM penalty_shootout
  GROUP BY match_no, team_id
  HAVING COUNT(*) > 2;","This SQL query analyzes penalty shootout performance by identifying teams that took more than 2 penalty kicks in a match, using data from the 'penalty_shootout' table. It groups results by match number and team ID, counting the number of penalty kicks taken per team per match, and filters for teams with more than 2 attempts using HAVING. The output helps evaluate team performance in high-pressure penalty situations, which is valuable for coaching strategy and player selection. Key modifications could include: 1) Adding success rates by incorporating goal outcomes, 2) Including match stage information to analyze performance in different tournament phases, or 3) Joining with player data to identify consistent penalty takers. This query could help answer questions like: 'Which teams face the most penalty shootouts?', 'How does penalty kick volume correlate with success rates?', or 'Do certain teams consistently take more penalties in shootouts?'","Find matches where one team took more than 2 penalty shots. Show match number, team_id, and kick count.","Pertandingan mana yang satu timnya ambil penalti lebih dari dua kali? Tampilkan match_no, team_id, dan jumlah tendangannya.","['match_no', 'team_id', 'kick_count']"
Identify the top 3 players who scored the most goals in group stage. Show player_id and total_goals.,"SELECT player_id, COUNT(*) AS total_goals
  FROM goal_details
  WHERE play_stage = 'G'
  GROUP BY player_id
  ORDER BY total_goals DESC
  LIMIT 3;","This SQL query identifies the top 3 goal scorers in non-group stage matches by counting goals from the 'goal_details' table where play_stage is 'G' (group stage). It groups goals by player_id, orders results by total goals in descending order, and limits to the top 3 performers. The output highlights players who excel in group rounds or later tournament stages, which is valuable for assessing clutch performance. Key modifications could include: 1) Adding player names by joining with a players table for identification, 2) Breaking down goals by specific tournament stages (quarterfinals, semifinals etc.), or 3) Including minutes played to calculate goals-per-minute ratios. This query could help answer questions like: 'Who are the most effective scorers in high-pressure matches?', 'How does player performance differ between group and knockout stages?', or 'Which players elevate their game in elimination matches?'",Who are the top 3 goal scorers in group stages? Show their player_id and how many goals they scored.,Siapa 3 pencetak gol terbanyak di babak group? Tampilkan player_id dan total golnya.,"['player_id', 'total_goals']"
List cities with venues that hosted matches where more than 4 goals were scored. Show city and match_no.,"SELECT DISTINCT sc.city, gd.match_no
  FROM goal_details gd
  JOIN match_mast mm ON gd.match_no = mm.match_no
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  GROUP BY sc.city, gd.match_no
  HAVING COUNT(gd.goal_id) > 4;","This SQL query identifies cities that have hosted high-scoring matches (with more than 4 goals) by joining the 'goal_details', 'match_mast', 'soccer_venue', and 'soccer_city' tables. It groups results by city and match number, filtering for matches with over 4 goals using the HAVING clause. The output helps analyze which locations tend to host more offensive/exciting matches, which could be valuable for tournament planning and fan engagement strategies. Key modifications could include: 1) Adding goal differentials to distinguish close high-scoring games from blowouts, 2) Filtering by tournament stage or season to identify temporal patterns, or 3) Including team information to analyze if certain team matchups consistently produce high scores. This query could help answer questions like: 'Which cities host the most entertaining matches?', 'Are certain venues more conducive to high-scoring games?', or 'How does goal frequency vary by geographic location?'",Which cities hosted matches where more than 4 goals were scored? Show city and match number.,Kota mana yang punya pertandingan dengan lebih dari 4 gol? Saya mau lihat nama kota dan match_no-nya.,"['city', 'match_no']"
Find all players who played for more than one team. Show player_id and team_count.,"SELECT player_id, COUNT(DISTINCT team_id) AS team_count
  FROM player_mast
  GROUP BY player_id
  HAVING COUNT(DISTINCT team_id) > 1;","This SQL query identifies players who have been part of multiple teams by counting distinct team affiliations per player from the 'player_mast' table. It groups results by player_id and filters for players with more than one team (COUNT(DISTINCT team_id) > 1) using the HAVING clause. The output helps track player mobility and team changes, which could be valuable for transfer analysis or player career tracking. Key modifications could include: 1) Adding player names and team names by joining with additional tables for better context, 2) Including time periods to analyze when players changed teams, or 3) Calculating the average duration per team to understand player stability. This query could help answer questions like: 'Which players have the most team changes?', 'Is there a correlation between team changes and performance metrics?', or 'How frequently do top players switch teams?'",Find players who played for more than one team. Show player_id and how many teams.,Pemain mana yang pernah main di lebih dari satu tim? Tampilkan player_id dan jumlah timnya.,"['player_id', 'team_count']"
Which coaches were associated with teams that never won a match? Show coach_id and team_id.,"SELECT DISTINCT tc.coach_id, tc.team_id
  FROM team_coaches tc
  JOIN soccer_team st ON tc.team_id = st.team_id
  WHERE st.won = 0;","This SQL query identifies coaches of teams that have not won any matches by joining the 'team_coaches' and 'soccer_team' tables, filtering for teams with zero wins (won = 0). The query returns distinct coach-team pairs where the team has no victories, using DISTINCT to avoid duplicate entries. This analysis could help evaluate coaching performance or identify struggling teams. Key modifications could include: 1) Adding coach names and team names for better identification by joining additional tables, 2) Including the number of matches played to distinguish between new coaches and consistently losing teams, or 3) Filtering by season or tournament to analyze performance trends over time. This query could help answer questions like: 'Which coaches are managing winless teams?', 'Are there particular team-coach combinations that consistently underperform?', or 'How many matches have these coaches been in charge without a win?'",Which coaches worked with teams that never won a single match? Show coach_id and team_id.,Pelatih mana yang timnya nggak pernah menang? Saya mau lihat coach_id dan team_id-nya.,"['coach_id', 'team_id']"
Find the top 3 referees with the highest total audience in matches officiated. Show referee_id and total_audience.,"SELECT referee_id, SUM(audence) AS total_audience
  FROM match_mast
  GROUP BY referee_id
  ORDER BY total_audience DESC
  LIMIT 3;","This SQL query identifies the top 3 referees who have officiated matches with the highest total audience attendance by summing the audience values from the 'match_mast' table grouped by referee_id. The query employs aggregation (SUM), grouping (GROUP BY), sorting (ORDER BY DESC), and limiting (LIMIT 3) operations to produce its results. The output ranks referees by the cumulative audience size of matches they've overseen, which could be valuable for assessing referee experience with high-profile matches. Key modifications could include: 1) Adding referee names by joining with a referees table for better identification, 2) Calculating average audience per match to account for referees who've officiated many matches, or 3) Filtering by tournament or season to analyze trends over time. This query could help answer questions like: 'Which referees have the most experience with high-attendance matches?', 'Is there a correlation between audience size and referee assignment to important matches?', or 'How does audience distribution vary among different referees?'",List top 3 referees who officiated matches with the highest total audience. Show referee_id and audience sum.,Siapa 3 wasit dengan total penonton terbanyak di semua pertandingan yang mereka pimpin? Tampilkan referee_id dan total penontonnya.,"['referee_id', 'total_audience']"
"Show the total number of unique players involved (played, booked, or scored) per match. Show match_no and total_players.","SELECT match_no, COUNT(DISTINCT player_id) AS total_players
  FROM (
  SELECT match_no, player_id FROM player_in_out
  UNION
  SELECT match_no, player_id FROM player_booked
  UNION
  SELECT match_no, player_id FROM goal_details
  ) AS combined
  GROUP BY match_no;","This SQL query calculates the total number of distinct players involved in each match by combining data from three event tables ('player_in_out', 'player_booked', and 'goal_details') using UNION operations to avoid duplicate player counts. It groups the results by match number to show player participation across all match events. The output helps analyze player engagement and match activity levels. Key modifications could include: 1) Adding match date/time information by joining with a match details table to analyze temporal patterns, 2) Filtering for specific tournament stages or competitions to compare player participation across events, or 3) Breaking down counts by event type (substitutions, bookings, goals) to understand different participation metrics. This query could answer questions like: 'Which matches had the highest player involvement?', 'How does player participation vary between tournament stages?', or 'What is the relationship between player count and match outcomes?'","For each match, how many different players were involved (played, booked, or scored)? Show match_no and total players.","Di tiap pertandingan, berapa banyak pemain yang terlibat (main, dapat kartu, atau cetak gol)? Saya mau lihat match_no dan jumlah pemainnya.","['match_no', 'total_players']"
Which venues hosted the highest number of matches that went into penalty shootouts? Show venue_id and penalty_match_count.,"SELECT mm.venue_id, COUNT(DISTINCT mm.match_no) AS penalty_match_count
  FROM match_mast mm
  JOIN match_details md ON mm.match_no = md.match_no
  WHERE md.decided_by = 'P'
  GROUP BY mm.venue_id
  ORDER BY penalty_match_count DESC;","This SQL query identifies venues with the highest number of matches decided by penalty shootouts ('P') by joining the 'match_mast' (match information) and 'match_details' tables. It counts distinct match numbers per venue where the match was decided by penalties, grouping results by venue_id and ordering by penalty match count in descending order. The output helps analyze which venues most frequently host matches that go to penalties, potentially useful for tournament planning or venue performance analysis. Key modifications could include: 1) Adding venue names by joining with a venues table for clearer reporting, 2) Filtering by tournament stage or season to identify penalty trends over time, or 3) Calculating penalty conversion rates by incorporating penalty attempt data. This query could answer questions like: 'Which venues have hosted the most penalty shootouts?', 'Is there a correlation between venue characteristics and matches going to penalties?', or 'How do penalty-decided matches distribute across different tournament stages?'",Which venues hosted the most matches that ended in penalty shootouts? Show venue_id and number of matches.,Venue mana yang paling sering jadi tempat pertandingan yang berakhir dengan adu penalti? Saya butuh venue_id dan jumlah pertandingannya.,"['venue_id', 'penalty_match_count']"
